0_cam-image_array_.jpg,0
1_cam-image_array_.jpg,0
10_cam-image_array_.jpg,0
100_cam-image_array_.jpg,0
1000_cam-image_array_.jpg,0.132558554
10000_cam-image_array_.jpg,0.156026796
10001_cam-image_array_.jpg,0.182947755
10002_cam-image_array_.jpg,0
10003_cam-image_array_.jpg,0
10004_cam-image_array_.jpg,0
10005_cam-image_array_.jpg,0
10006_cam-image_array_.jpg,0
10007_cam-image_array_.jpg,0
10008_cam-image_array_.jpg,0
10009_cam-image_array_.jpg,0
1001_cam-image_array_.jpg,0
10010_cam-image_array_.jpg,0
10011_cam-image_array_.jpg,0
10012_cam-image_array_.jpg,0
10013_cam-image_array_.jpg,0
10014_cam-image_array_.jpg,0.207854405
10015_cam-image_array_.jpg,0.314235836
10016_cam-image_array_.jpg,0.106704533
10017_cam-image_array_.jpg,0.002478874
10018_cam-image_array_.jpg,0
10019_cam-image_array_.jpg,0
1002_cam-image_array_.jpg,0
10020_cam-image_array_.jpg,0
10021_cam-image_array_.jpg,0
10022_cam-image_array_.jpg,0.209778368
10023_cam-image_array_.jpg,0.314580828
10024_cam-image_array_.jpg,0.106924482
10025_cam-image_array_.jpg,0.00327474
10026_cam-image_array_.jpg,0
10027_cam-image_array_.jpg,0.130179167
10028_cam-image_array_.jpg,0.249599457
10029_cam-image_array_.jpg,0.354692191
1003_cam-image_array_.jpg,0
10030_cam-image_array_.jpg,0.246769175
10031_cam-image_array_.jpg,0.091384016
10032_cam-image_array_.jpg,0
10033_cam-image_array_.jpg,0
10034_cam-image_array_.jpg,0
10035_cam-image_array_.jpg,0
10036_cam-image_array_.jpg,0
10037_cam-image_array_.jpg,0
10038_cam-image_array_.jpg,0
10039_cam-image_array_.jpg,0
1004_cam-image_array_.jpg,0
10040_cam-image_array_.jpg,0
10041_cam-image_array_.jpg,0
10042_cam-image_array_.jpg,0.051991899
10043_cam-image_array_.jpg,0.207898244
10044_cam-image_array_.jpg,0.356781334
10045_cam-image_array_.jpg,0.236445621
10046_cam-image_array_.jpg,0.077814899
10047_cam-image_array_.jpg,0
10048_cam-image_array_.jpg,0
10049_cam-image_array_.jpg,0
1005_cam-image_array_.jpg,0
10050_cam-image_array_.jpg,0.055340592
10051_cam-image_array_.jpg,0.209963664
10052_cam-image_array_.jpg,0.366666764
10053_cam-image_array_.jpg,0.210574225
10054_cam-image_array_.jpg,0.053628352
10055_cam-image_array_.jpg,0
10056_cam-image_array_.jpg,0.156176478
10057_cam-image_array_.jpg,0.312337428
10058_cam-image_array_.jpg,0.285872817
10059_cam-image_array_.jpg,0.128606573
1006_cam-image_array_.jpg,0.051612213
10060_cam-image_array_.jpg,0
10061_cam-image_array_.jpg,0
10062_cam-image_array_.jpg,0
10063_cam-image_array_.jpg,0
10064_cam-image_array_.jpg,0
10065_cam-image_array_.jpg,0
10066_cam-image_array_.jpg,0.093566246
10067_cam-image_array_.jpg,0.249485359
10068_cam-image_array_.jpg,0.181372479
10069_cam-image_array_.jpg,0.064766981
1007_cam-image_array_.jpg,0.207863554
10070_cam-image_array_.jpg,0
10071_cam-image_array_.jpg,0
10072_cam-image_array_.jpg,0
10073_cam-image_array_.jpg,0.05126721
10074_cam-image_array_.jpg,0.208006844
10075_cam-image_array_.jpg,0.258602291
10076_cam-image_array_.jpg,0.103441648
10077_cam-image_array_.jpg,0
10078_cam-image_array_.jpg,0
10079_cam-image_array_.jpg,0
1008_cam-image_array_.jpg,0.363948733
10080_cam-image_array_.jpg,0
10081_cam-image_array_.jpg,0
10082_cam-image_array_.jpg,0
10083_cam-image_array_.jpg,0
10084_cam-image_array_.jpg,0.159321636
10085_cam-image_array_.jpg,0.31349656
10086_cam-image_array_.jpg,0.284724623
10087_cam-image_array_.jpg,0.129648864
10088_cam-image_array_.jpg,0
10089_cam-image_array_.jpg,0
1009_cam-image_array_.jpg,0.206580296
10090_cam-image_array_.jpg,0
10091_cam-image_array_.jpg,0
10092_cam-image_array_.jpg,0.156131759
10093_cam-image_array_.jpg,0.208510637
10094_cam-image_array_.jpg,0.05270654
10095_cam-image_array_.jpg,0
10096_cam-image_array_.jpg,0.090296052
10097_cam-image_array_.jpg,0.247944713
10098_cam-image_array_.jpg,0.401966304
10099_cam-image_array_.jpg,0.452465922
101_cam-image_array_.jpg,0
1010_cam-image_array_.jpg,0.050957818
10100_cam-image_array_.jpg,0.299538672
10101_cam-image_array_.jpg,0.143489048
10102_cam-image_array_.jpg,0
10103_cam-image_array_.jpg,0
10104_cam-image_array_.jpg,0
10105_cam-image_array_.jpg,0.133799821
10106_cam-image_array_.jpg,0.312640458
10107_cam-image_array_.jpg,0.469808131
10108_cam-image_array_.jpg,0.314004987
10109_cam-image_array_.jpg,0.142785385
1011_cam-image_array_.jpg,0
10110_cam-image_array_.jpg,0.001826327
10111_cam-image_array_.jpg,0
10112_cam-image_array_.jpg,0.089602388
10113_cam-image_array_.jpg,0.246053576
10114_cam-image_array_.jpg,0.296647221
10115_cam-image_array_.jpg,0.139659345
10116_cam-image_array_.jpg,0
10117_cam-image_array_.jpg,0
10118_cam-image_array_.jpg,0.051553804
10119_cam-image_array_.jpg,0.207847118
1012_cam-image_array_.jpg,0
10120_cam-image_array_.jpg,0.363709599
10121_cam-image_array_.jpg,0.342950314
10122_cam-image_array_.jpg,0.186918929
10123_cam-image_array_.jpg,0.030038754
10124_cam-image_array_.jpg,0
10125_cam-image_array_.jpg,0.158686414
10126_cam-image_array_.jpg,0.314096212
10127_cam-image_array_.jpg,0.470585734
10128_cam-image_array_.jpg,0.313826948
10129_cam-image_array_.jpg,0.157138452
1013_cam-image_array_.jpg,0
10130_cam-image_array_.jpg,0.001598122
10131_cam-image_array_.jpg,0
10132_cam-image_array_.jpg,0
10133_cam-image_array_.jpg,0.155417129
10134_cam-image_array_.jpg,0.000366002
10135_cam-image_array_.jpg,0
10136_cam-image_array_.jpg,0
10137_cam-image_array_.jpg,0
10138_cam-image_array_.jpg,0
10139_cam-image_array_.jpg,0.05367583
1014_cam-image_array_.jpg,0
10140_cam-image_array_.jpg,0.210106954
10141_cam-image_array_.jpg,0.262307882
10142_cam-image_array_.jpg,0.106783055
10143_cam-image_array_.jpg,0
10144_cam-image_array_.jpg,0
10145_cam-image_array_.jpg,0.15821363
10146_cam-image_array_.jpg,0.314004034
10147_cam-image_array_.jpg,0.469736069
